,SK_ID_CURR,TARGET,CNT_CHILDREN,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_WORK_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_12,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_CONTRACT_TYPE_Cash loans,NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Self-employed,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Bad debt_MEAN,BURO_CREDIT_ACTIVE_nan_MEAN,BURO_CREDIT_CURRENCY_currency 4_MEAN,BURO_CREDIT_CURRENCY_nan_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,BURO_CREDIT_TYPE_Interbank credit_MEAN,BURO_CREDIT_TYPE_Loan for purchase of shares (margin lending)_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_CREDIT_TYPE_Mobile operator loan_MEAN,BURO_CREDIT_TYPE_nan_MEAN,ACTIVE_DAYS_CREDIT_MIN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,PREV_NAME_CONTRACT_TYPE_nan_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_CONTRACT_STATUS_nan_MEAN,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,PREV_NAME_PAYMENT_TYPE_nan_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,PREV_CODE_REJECT_REASON_SCO_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,PREV_CODE_REJECT_REASON_nan_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_CLIENT_TYPE_nan_MEAN,PREV_NAME_GOODS_CATEGORY_Animals_MEAN,PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_GOODS_CATEGORY_nan_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_PORTFOLIO_XNA_MEAN,PREV_NAME_PORTFOLIO_nan_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_NAME_PRODUCT_TYPE_nan_MEAN,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,PREV_CHANNEL_TYPE_nan_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_nan_MEAN,PREV_PRODUCT_COMBINATION_Card Street_MEAN,PREV_PRODUCT_COMBINATION_Cash_MEAN,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,APPROVED_DAYS_DECISION_MIN,APPROVED_DAYS_DECISION_MEAN,POS_MONTHS_BALANCE_MEAN,POS_SK_DPD_MAX,POS_SK_DPD_MEAN,POS_NAME_CONTRACT_STATUS_XNA_MEAN,POS_NAME_CONTRACT_STATUS_nan_MEAN,INSTAL_DPD_MEAN,INSTAL_PAYMENT_PERC_MAX,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM
11531,113437,1.0,1,-13851,-3537.0,-7933.0,-4159,1,0,3,3,0,0,0,0.0,0.0,-488.0,1,0,,1,0,1,1,1,0,0,0,0,0,0,0,0,0.05398,0.0529215686274509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-488.0,-306.0,33.0,66.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.25,0.0,0.0,0.5,0.25,0.0,-488.0,-488.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-255.8,-3837.0
704,100813,0.0,0,-15069,-1302.0,-6538.0,-4116,1,0,2,2,1,1,0,0.0,0.0,0.0,1,0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.1619666666666666,0.0343817442066159,-2867.0,-182.0,-1679.090909090909,-2676.0,62.0,-1524.5,-1226.909090909091,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,-1171.0,-182.0,-585.6666666666666,-35.666666666666664,0.0,-2867.0,-769.0,-2089.125,-2676.0,-1673.625,0.0,-2134.0,-1370.111111111111,10.88888888888889,98.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,-2134.0,-1288.625,-34.42857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1046.4615384615386,-68020.0
30708,135641,0.0,0,-24055,,-8551.0,-4907,0,0,1,1,0,0,0,0.0,0.0,-1959.0,0,0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1633333333333333,0.098,-1095.0,-345.0,-811.25,-1007.0,20.0,-469.75,-469.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-345.0,-345.0,-345.0,-18.0,0.0,-1095.0,-783.0,-966.6666666666666,-1007.0,-620.3333333333334,0.0,-2582.0,-964.6923076923076,16.444444444444443,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.3076923076923077,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0,0.0,0.0,0.9230769230769232,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.3076923076923077,0.2307692307692307,0.0,0.0,0.3076923076923077,0.0769230769230769,0.0769230769230769,-2582.0,-1392.25,-50.30303030303031,0.0,0.0,0.0,0.0,0.1475409836065573,1.0,16967.43,1113.3708196721311,67915.62,-1450.2459016393443,-88465.0
11810,113762,0.0,0,-23648,-556.0,-3772.0,-3314,1,0,2,2,0,0,0,0.0,0.0,-1777.0,1,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1712727272727272,0.0314,-2822.0,-99.0,-1165.2727272727273,-2638.0,85.0,-889.4444444444445,-515.3636363636364,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,-159.0,-99.0,-129.0,-27.33333333333333,0.0,-2822.0,-713.0,-1553.875,-2638.0,-698.375,0.0,-1777.0,-1114.6666666666667,18.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1777.0,-1114.6666666666667,-32.10526315789474,0.0,0.0,0.0,0.0,25.266666666666666,1.0,5336.549999999999,177.93149999999997,5337.944999999999,-757.6333333333333,-22729.0
26262,130546,0.0,0,-20470,,-6240.0,-4010,0,0,2,2,0,0,0,0.0,0.0,-1676.0,1,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1185833333333333,0.035575,-2830.0,-232.0,-1431.2380952380952,-2328.0,31070.0,4242.4,-891.5714285714286,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-2382.0,-232.0,-834.4285714285714,-154.0,0.0,-2830.0,-404.0,-1729.642857142857,-2328.0,-1260.357142857143,0.0,-1848.0,-1066.75,25.142857142857142,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.0,-1848.0,-1460.2,-43.65384615384615,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,7633.395,367.2587755102041,17995.68,-1327.0408163265306,-65025.0
12255,114293,0.0,0,-11777,-820.0,-5902.0,-2323,1,1,2,2,0,1,1,1.0,1.0,-750.0,1,0,2.0,1,0,1,1,0,1,0,0,0,1,0,1,0,0.2229615384615384,0.0322593210907067,-734.0,-120.0,-399.4,366.0,10630.0,3342.25,-12.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,-734.0,-120.0,-399.4,-12.6,0.0,,,,,,,-750.0,-621.0,5.0,10.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-750.0,-621.0,-19.0,0.0,0.0,0.0,0.0,0.1612903225806451,1.0,4658.175,150.6382258064516,4669.785,-386.4193548387097,-11979.0
12157,114176,0.0,0,-23334,,-9477.0,-4224,0,0,2,2,0,0,0,0.0,0.0,-1819.0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1826551724137931,0.0304845764272559,-1494.0,-119.0,-611.625,-1312.0,1362.0,204.25,-357.875,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,-272.0,-119.0,-195.5,-43.0,0.0,-1494.0,-340.0,-750.3333333333334,-1312.0,-462.8333333333333,0.0,-2309.0,-360.5,44.2,442.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.3888888888888889,0.0,0.6111111111111112,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.4444444444444444,0.0555555555555555,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.4444444444444444,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,-2309.0,-1730.6666666666667,-47.458333333333336,8.0,0.1666666666666666,0.0,0.0,0.7647058823529411,5.615947141497284,10832.445,-1141.305882352941,-58206.59999999998,-1432.921568627451,-73079.0
17419,120315,0.0,0,-8276,-1014.0,-2251.0,-908,1,1,2,2,1,1,0,0.0,0.0,-726.0,0,0,,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1546578947368421,0.029385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-726.0,-506.5,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-726.0,-506.5,-17.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-592.4,-2962.0
18399,121462,0.0,1,-10448,-3392.0,-3893.0,-2495,1,1,2,2,0,1,1,0.0,0.0,-334.0,0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.07878,0.0486296296296296,-1116.0,-184.0,-586.8571428571429,-507.0,31093.0,13310.142857142857,-139.57142857142858,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,-462.0,-184.0,-341.75,-18.25,0.0,-1116.0,-738.0,-913.6666666666666,-507.0,-301.3333333333333,0.0,-334.0,-261.3333333333333,6.0,12.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-334.0,-225.0,-2.5,0.0,0.0,0.0,0.0,1.8846153846153848,1.0,16700.265,1137.696923076923,29580.12,-137.92307692307693,-3586.0
28486,133110,1.0,0,-20260,-1215.0,-11918.0,-2861,1,0,2,2,0,0,0,0.0,0.0,-620.0,1,0,7.0,1,0,1,1,0,1,0,0,1,0,0,0,1,0.197860465116279,0.0293379310344827,-2793.0,-215.0,-1295.6190476190477,-2629.0,1436.0,-595.95,-896.1428571428571,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-2206.0,-215.0,-857.0,-347.2,0.0,-2793.0,-456.0,-1432.6875,-2629.0,-1067.6875,0.0,-620.0,-347.54545454545456,25.5,204.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.5454545454545454,0.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.8181818181818182,0.0909090909090909,0.0,0.0,0.0,0.8181818181818182,0.0,0.1818181818181818,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.4545454545454545,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,-620.0,-424.6666666666667,-9.5,0.0,0.0,0.0,0.0,0.0,2.098635830757753,0.0,-1181.49,-17722.35,-306.8,-4602.0
28911,133594,0.0,1,-21117,-3672.0,-153.0,-190,1,0,2,2,0,1,1,0.0,0.0,0.0,1,0,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.2210526315789473,0.0293398533007334,-2679.0,-363.0,-1678.428571428571,-2313.0,1302.0,-408.6923076923077,-773.3571428571429,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,-2325.0,-363.0,-1561.0,-416.4,0.0,-2679.0,-524.0,-1743.6666666666667,-2313.0,-971.6666666666666,0.0,-2438.0,-2013.875,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-2438.0,-2013.875,-60.04838709677419,0.0,0.0,0.0,0.0,0.2142857142857142,1.0,8057.115000000001,269.4013392857143,15086.475000000002,-1840.3392857142856,-103059.0
16031,118703,0.0,0,-11384,-1858.0,-4009.0,-4008,1,0,3,3,1,1,0,0.0,0.0,0.0,0,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0857142857142857,0.05,-1388.0,-1388.0,-1388.0,-306.0,-306.0,-306.0,-29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1388.0,-1388.0,-1388.0,-29.0,0.0,,,,,,,-844.0,-844.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-844.0,-844.0,-26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-796.0,-3184.0
10335,112027,0.0,0,-18507,-1017.0,-1457.0,-2036,1,0,2,2,0,1,1,0.0,0.0,-1517.0,1,0,2.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.2599428571428571,0.0698202692124691,-1190.0,-395.0,-923.3333333333334,-471.0,-75.0,-212.3333333333333,-467.3333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-1190.0,-1190.0,-1190.0,-611.0,0.0,-1185.0,-395.0,-790.0,-91.0,-395.5,0.0,-1517.0,-761.75,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1517.0,-761.75,-21.348837209302324,0.0,0.0,0.0,0.0,0.0727272727272727,1.0,7200.0,50.25627272727272,8292.285,-1424.1575757575758,-234986.0
18324,121375,0.0,1,-15432,-2522.0,-1889.0,-5256,1,1,2,2,0,0,0,0.0,0.0,-31.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0260430230741184,0.05,-1881.0,-286.0,-1148.5,-1126.0,460.0,-422.75,-434.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-1736.0,-640.0,-1188.0,-122.5,0.0,-1881.0,-286.0,-1138.625,-1126.0,-511.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20155,123510,0.0,0,-17282,-7183.0,-5516.0,-815,1,0,2,2,1,0,1,0.0,0.0,-3.0,1,0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.1090888888888888,0.0372797691373025,-2908.0,-122.0,-1149.1875,-2604.0,897.0,-713.3333333333334,-844.6875,0.0,0.4375,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,-2371.0,-122.0,-734.0,-512.4285714285714,0.0,-2908.0,-524.0,-1472.111111111111,-2604.0,-1103.111111111111,0.0,-2706.0,-2575.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-2706.0,-2575.0,-82.0,0.0,0.0,0.0,0.0,2.727272727272727,1.0,18541.665,3371.4245454545453,37085.67,-2518.181818181818,-27700.0
23144,126930,0.0,0,-19817,-3054.0,-7304.0,-3251,1,0,2,2,0,0,0,0.0,0.0,-1667.0,1,0,5.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.30732,0.099273826752119,-2371.0,-796.0,-1555.5,-2219.0,301.0,-848.7,-1074.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1991.0,-796.0,-1271.25,-667.75,0.0,-2371.0,-901.0,-1745.0,-2219.0,-1344.8333333333333,0.0,-1667.0,-492.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.2,0.0,0.0,0.6,0.0,0.0,-1667.0,-1025.0,-27.82608695652174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-792.3181818181819,-17431.0
7430,108662,0.0,2,-12849,-2079.0,-2801.0,-4226,1,0,2,2,0,1,1,0.0,0.0,-975.0,1,0,2.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.16206,0.0920398009950248,-2797.0,-230.0,-1233.7058823529412,-2585.0,31126.0,1727.8,-753.4117647058823,0.0,0.4705882352941176,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,-2702.0,-230.0,-724.625,-110.875,0.0,-2797.0,-615.0,-1686.2222222222222,-2585.0,-1324.5555555555557,0.0,-975.0,-486.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,-975.0,-628.5,-20.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-646.1428571428571,-9046.0
23316,127125,0.0,0,-23332,,-8111.0,-4418,0,0,2,2,0,0,0,0.0,0.0,-938.0,1,0,6.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0660652173913043,0.0444649284522868,-2589.0,-128.0,-1102.8333333333333,-2042.0,1350.0,-293.8333333333333,-399.5,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-477.0,-128.0,-323.6666666666667,-6.333333333333333,0.0,-2589.0,-468.0,-1882.0,-2042.0,-792.6666666666666,0.0,-1809.0,-739.1666666666666,30.25,484.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4444444444444444,0.0555555555555555,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0555555555555555,0.8888888888888888,0.0,0.1111111111111111,0.1666666666666666,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,-1809.0,-1074.5,-28.858407079646017,12.0,0.1061946902654867,0.0,0.0,0.6776859504132231,6.522421091719273,38334.33,1737.302355371901,210213.585,-859.6611570247934,-104019.0
24710,128741,0.0,1,-14893,-2662.0,-4529.0,-1328,1,0,1,1,0,0,0,0.0,0.0,-729.0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0872875,0.1191699233749168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-729.0,-292.6666666666667,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,-729.0,-423.0,-14.272727272727272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-445.77777777777777,-4012.0
37194,143084,0.0,0,-17173,-1049.0,-1969.0,-711,1,0,2,2,0,1,1,0.0,0.0,-1766.0,1,0,1.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.2097692307692307,0.0389571428571428,-2106.0,-280.0,-1002.6666666666666,-1424.0,1546.0,226.75,-556.3333333333334,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,-1086.0,-280.0,-510.5,-19.0,0.0,-2106.0,-635.0,-1219.0,-1424.0,-725.0,0.0,-1766.0,-1021.5,19.5,78.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,-1766.0,-1202.6666666666667,-36.20588235294117,0.0,0.0,0.0,0.0,1.4736842105263157,1.0,27622.71,3504.816710526316,133183.035,-1138.5,-43263.0
